Object ID,CNN Segment ID,Code,Cross Street 1,Cross Street 2,Detection Type,Cross Street 3,Supervisor District,Cross Street 4,Equipment Type,Vehicle Actuation,Pedestrian Signal,Pedestrian Actuation,Preemption Priority,Upgraded,Year of Contract,Last Upgraded,New Signals Project,Modification Project,Full Upgrade Project,Beacon Flasher,Funding Source,Red Light Camera,Start Year,CALTRANS Route,Maintained CALTRANS,Percent Caltrans Maintenance,Maintained SF,Percent SF Maintenance,Percent Port Maintenance,Last Edited Date,Geom
3296,22629000,Fix,MIRAMAR,OCEAN, , ,7, ,SIGNAL, ,ALL, , ,FULL DONE,1/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1950, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7243224727, -122.458204607)"
3297,22654000,Preempt,FAXON,OCEAN,VETAG, ,7, ,SIGNAL, ,ALL, ,TSP,FULL DONE,1/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1951, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7247537853, -122.460247678)"
3298,11456000,Preempt,SAN JOSE,MIDBLOCK AT,TRACK CIRCUIT,OCEAN,11,SENECA,SIGNAL, ,n.a., ,ACTUATED TRANSIT PHASE,NONE, , ,DONE,NONE,NONE,NONE, , ,1991, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7221226278, -122.445450099)"
3299,22192000,Fix,GENEVA,OCEAN,OPTICOM,PHELAN,"7,11", ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL DONE,1/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1952, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7230851799, -122.452344775)"
3300,21703000,Preempt,MISSION,TRUMBULL, , ,11, ,SIGNAL, ,PENDING, , ,FULL PENDING, , ,NONE,NONE,PENDING,NONE, , ,1976, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7307471121, -122.429317609)"
3301,21765000,Preempt,MISSION,SILVER,OPTICOM, ,11, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD DONE,1/02, , ,DONE, , ,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7287344874, -122.431307055)"
3302,21781000,Fix,ALEMANY,SILVER, , ,"8,11", ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7297805146, -122.433400056)"
3303,21699000,Preempt,BOSWORTH,MISSION,OPTICOM,MURRAY,"8,9", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1951, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.733679957, -122.426404376)"
3304,33375000,Actuated,DIAMOND,MONTEREY, , ,8, ,SIGNAL,LOOPS,ALL,YES, ,FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1962, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7325389353, -122.43445606)"
3305,21772000,Fix,ALEMANY,SANTA ROSA, , ,11, ,SIGNAL, ,SOME PHASES, , ,NONE, , , , , , , , ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7267241588, -122.436004157)"
3306,21940000,Fix,BOSWORTH,DIAMOND, , ,8, ,SIGNAL,WIRELESS,ALL, , ,NONE, , , , , , , , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7335552823, -122.434157749)"
3307,21783000,Fix,ADMIRAL,ALEMANY, ,LYELL,"8,11", ,SIGNAL, ,SOME PHASES, , ,NONE, , , , , , , , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7305724528, -122.43120487)"
3308,21827000,Fix,MISSION,RICHLAND,OPTICOM, ,"8,9", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7360661129, -122.424479474)"
3309,21890000,Preempt,30TH ST,SAN JOSE,TRACK CIRCUIT, ,"8,9", ,SIGNAL, ,PENDING, ,TRANSIT PREEMPT,FULL PENDING, , ,NONE,NONE,PENDING,NONE, , ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7422994747, -122.423298774)"
3310,21379000,Actuated,GENEVA,PRAGUE,OPTICOM, ,11, ,SIGNAL,LOOPS,ALL,YES,"TSP,FIRE PREEMPT",NONE, , , , , , , , ,1988, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7127715347, -122.431940446)"
3311,21396000,Actuated,GENEVA,MOSCOW,OPTICOM,SOUTH HILL,11, ,SIGNAL, ,ALL,YES,"TSP,FIRE PREEMPT",NONE, , , , , , , , ,1961, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7131480956, -122.43372003)"
3312,21426000,Actuated,GENEVA,NAPLES,OPTICOM, ,11, ,SIGNAL,WIRELESS&LOOPS,FUTURE,YES,"TSP,FIRE PREEMPT",FULL PENDING, , ,NONE,NONE,PENDING,NONE, , ,1950, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7142144217, -122.436189676)"
3313,21496000,Actuated,FOOTE,GUTTENBERG,OPTICOM,MISSION,11, ,SIGNAL,LOOPS,ALL,YES,"TSP,FIRE PREEMPT",MOD AFTER FULL FUTURE, ,1998,DONE,FUTURE,NONE,NONE,BAAQMD/SALES TA, ,1997, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.712627155, -122.444756503)"
3314,21541000,Actuated,MISSION,MORSE,OPTICOM,WHITTIER,11, ,SIGNAL, ,ALL,YES,"TSP,FIRE PREEMPT",MOD AFTER FULL FUTURE,1/02,1998,NONE,FUTURE,DONE,NONE,SALES TAX, ,1997, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7103776448, -122.448390174)"
3315,21502000,Preempt,LOWELL,MISSION,OPTICOM,NAGLEE,11, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL FUTURE,01/16, ,NONE,NONE,FUTURE,NONE,SALES TAX, ,1951, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7114410875, -122.44639656)"
3316,21359000,Actuated,CARTER,GENEVA,OPTICOM,WALBRIDGE,11, ,SIGNAL,WIRELESS&LOOPS,ALL,YES,"TSP,FIRE PREEMPT",NONE, , , , , , , , ,1987, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.709255889, -122.423366644)"
3317,21737000,Fix,ITALY,MISSION,OPTICOM, ,11, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL FUTURE, , ,NONE,NONE,FUTURE,NONE, , ,1976, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7184721638, -122.439513587)"
3318,21768000,Fix,EXCELSIOR,MISSION,OPTICOM, ,11, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL FUTURE, , ,NONE,NONE,FUTURE,NONE, , ,1951, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7262411834, -122.433636803)"
3319,21743000,Fix,MISSION,OCEAN,OPTICOM, ,11, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL FUTURE, , ,NONE,NONE,FUTURE,NONE, , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7239143418, -122.435398298)"
3320,21744000,Preempt,MISSION,PERSIA,OPTICOM, ,11, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL FUTURE, , ,NONE,NONE,FUTURE,NONE, , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7231349017, -122.435990101)"
3321,21769000,Fix,BRAZIL,MISSION,OPTICOM,NORTON,11, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, , ,NONE,NONE,DONE,NONE, , ,1976, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7246874934, -122.434811624)"
3322,33647000,Fix,BACON,SAN BRUNO,OPTICOM, ,9, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE, ,1999, , , , ,SALES TAX, ,1998, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7276390684, -122.403606097)"
3323,33636000,Actuated,ALEMANY,CONGDON, ,JUSTIN,11, ,SIGNAL,WIRELESS&LOOPS,SOME PHASES,YES, ,NONE, , , , , , , , ,1973, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7311734723, -122.426174977)"
3324,20770000,Fix,SAN BRUNO,SILVER,OPTICOM, ,9, ,SIGNAL,WIRELESS&LOOPS,ALL,YES,"TSP,FIRE PREEMPT",MOD DONE, , ,NONE,DONE,NONE,NONE, , ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7324436, -122.405620757)"
3325,33693000,Actuated,ALEMANY,BAYSHORE, ,INDUSTRIAL, , ,CALTRANS,LOOPS,ALL,YES, ,CALTRANS, , , , , , , , ,1951,101(a),X,25, ,75,,06/21/2017 12:00:00 AM +0000,"(37.737969933, -122.406922976)"
3326,33663000,Fix,ALEMANY,CRESCENT, ,PUTNAM,9,US I-280 OFF RAMP,SIGNAL, ,PENDING, , ,MOD PENDING, , ,NONE,PENDING,NONE,NONE,SALES TAX, ,1956,280, ,25,X,75,,06/21/2017 12:00:00 AM +0000,"(37.7347288958, -122.410838876)"
3327,21835000,Actuated&Preempt,APPLETON,MISSION,OPTICOM, ,"8,9", ,SIGNAL,WIRELESS,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1992, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7388482255, -122.423961996)"
3328,21326000,Fix,CORTLAND,MISSION,OPTICOM, ,9, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7410323489, -122.422853788)"
3329,21329000,Fix,30TH ST,EUGENIA,OPTICOM,MISSION,9, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD AFTER FULL DONE, ,1999, ,DONE,DONE, ,SALES TAX, ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7423803394, -122.421981973)"
3330,21023000,Actuated,BAYSHORE,CORTLAND,OPTICOM, ,"9,10", ,SIGNAL,WIRELESS,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE, , ,NONE,NONE,DONE,NONE,PRIVATE, ,1971, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.739571215, -122.406991794)"
3331,20574000,Fix,BAYSHORE,PAUL, , ,"9,10", ,SIGNAL,WIRELESS,ALL,YES, ,FULL DONE,2012, ,NONE,NONE,DONE,NONE, , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7236211509, -122.400797954)"
3332,33158000,Actuated,BACON,BAYSHORE, ,EGBERT,10,PHELPS,SIGNAL,WIRELESS,ALL,YES, ,FULL DONE, , ,NONE,NONE,DONE,NONE, , ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7281069148, -122.402222405)"
3333,20308000,Actuated&Preempt,BAYSHORE,VISITACION,VETAG/OPTICOM, ,10, ,SIGNAL,WIRELESS,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,9999, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7104141575, -122.404239243)"
3334,20306000,Actuated&Preempt,BAYSHORE,SUNNYDALE,VETAG, ,10, ,SIGNAL,WIRELESS,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1952, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7088585457, -122.405122659)"
3335,20313000,Actuated&Preempt,BAYSHORE,LELAND,VETAG/OPTICOM, ,10, ,SIGNAL,WIRELESS,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1951, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7111935128, -122.403663313)"
3336,20298000,Actuated&Preempt,ARLETA,BAYSHORE,VETAG/OPTICOM,SAN BRUNO,10, ,SIGNAL,WIRELESS,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1952, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7121844264, -122.402472684)"
3337,22757000,Actuated,APTOS,OCEAN, , ,7, ,SIGNAL,LOOPS (NOT USED),ALL, , ,FULL DONE,1/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1968, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.728334004, -122.467752559)"
3338,22102000,Preempt,OCEAN,SAN JOSE,TRACK CIRCUIT, ,11, ,SIGNAL, ,ALL, ,ACTUATED TRANSIT PHASE,MOD DONE, , , ,DONE, , , , ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7229715098, -122.444759838)"
3339,22662000,Fix,DORADO,JULES, ,OCEAN,7, ,SIGNAL, ,ALL, , ,FULL DONE,1/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1984, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7249546378, -122.461223763)"
3340,23141000,Preempt,JUNIPERO SERRA,PORTOLA,OVERHEAD CONTACT PAN,SLOAT,7,WEST PORTAL,SIGNAL,VIDEO,ALL,YES,ACTUATED TRANSIT PHASE,NONE, , , , , , , , ,1952, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7347117483, -122.47158256)"
3341,22245000,Fix,GENNESSEE,MONTEREY, , ,7, ,SIGNAL, ,SOME PHASES, , ,NONE, , , , , , , , ,1972, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7315417857, -122.451159882)"
3342,22232000,Fix,FOERSTER,MONTEREY, , ,7, ,SIGNAL, ,ALL, , ,MOD DONE, , , ,DONE, , ,SALES TAX, ,1950, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7315478981, -122.448879481)"
3343,22811000,Actuated&Preempt,MIRALOMA,PORTOLA, ,YERBA BUENA,7, ,SIGNAL,WIRELESS,ALL,YES,FIRE PREEMPT,FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7405401606, -122.458917882)"
3344,22943000,Fix,14TH AVE,PORTOLA, ,SAN ANSELMO,7,SANTA ANA,SIGNAL, ,ALL, , ,MOD DONE, , ,NONE,DONE,NONE,NONE,SALES TAX, ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7374220853, -122.468322827)"
3345,22927000,Fix,VICENTE,WEST PORTAL,VETAG, ,7, ,SIGNAL, ,ALL, ,TSP,NEW DONE, ,1996, , , , ,FED/SALES TAX, ,1996, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7397284373, -122.467004233)"
3346,22921000,Fix,CLAREMONT,PORTOLA, , ,7, ,SIGNAL, ,ALL, , ,MOD DONE, ,1997, ,DONE, , ,SALES TAX, ,1997, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7396915845, -122.465250659)"
3347,22924000,Fix,PORTOLA,SANTA CLARA, ,VICENTE,7, ,SIGNAL,WIRELESS,ALL, , ,FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1951, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7392407686, -122.466170545)"
3348,23338000,CALTRANS,34TH AVE,CLEARFIELD, ,SLOAT, , ,CALTRANS, ,ALL, , ,CALTRANS, , , , , , , , ,1968,35(b),X,50, ,50,,06/21/2017 12:00:00 AM +0000,"(37.7340127931, -122.49135584)"
3349,23313000,Fix,OCEAN,SUNSET, , ,7, ,SIGNAL, ,ALL, , ,FULL DONE, , ,NONE,NONE,DONE,NONE,HSIP, ,1965, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7319148145, -122.493732025)"
3350,23453000,Actuated,45TH AVE,SLOAT, , ,"4,7", ,SIGNAL,WIRELESS,SOME PHASES,YES, ,MOD DONE, , , ,DONE, , ,SALES TAX, ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7354714267, -122.503117983)"
3351,23378000,Fix,SUNSET,VICENTE, , ,4, ,SIGNAL, ,ALL, , ,FULL DONE, , ,NONE,NONE,DONE,NONE,HSIP, ,1965, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7385013894, -122.494194621)"
3352,23150000,Actuated,19TH AVE,WAWONA,OPTICOM, ,"4,7", ,SIGNAL,LOOPS,PENDING,YES,"TSP,FIRE PREEMPT",FULL PENDING, ,1999,NONE,DONE,PENDING,NONE,SALES TAX, ,1959,1(a), ,50,X,50,,06/21/2017 12:00:00 AM +0000,"(37.7374596798, -122.475301775)"
3353,23159000,Fix,19TH AVE,VICENTE,OPTICOM, ,"4,7", ,SIGNAL,WIRELESS,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE, ,2008,NONE,NONE,DONE,NONE,STATE/CITY, ,1946,1(a), ,50,X,50,,06/21/2017 12:00:00 AM +0000,"(37.7393303701, -122.475422294)"
3354,23161000,Fix,19TH AVE,ULLOA,OPTICOM, ,"4,7", ,SIGNAL,LOOPS,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE, ,2009,NONE,NONE,DONE,NONE,STATE/CITY, ,1946,1(a), ,50,X,50,,06/21/2017 12:00:00 AM +0000,"(37.7411915766, -122.475553007)"
3355,20460000,Actuated&Preempt,03RD ST,JAMESTOWN,VETAG, ,10, ,SIGNAL,WIRELESS,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7202358533, -122.396630232)"
3356,20472000,Actuated&Preempt,03RD ST,GILMAN,VETAG,PAUL,10, ,SIGNAL,WIRELESS,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,9999, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7224365452, -122.395635966)"
3357,20473000,Actuated&Preempt,03RD ST,INGERSON,VETAG, ,10, ,SIGNAL,WIRELESS,ALL,YES,TSP,FULL DONE,10/01,2004,NONE,NONE,DONE,NONE,MUNI, ,1994, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7209864711, -122.396286047)"
3358,20489000,Actuated&Preempt,03RD ST,CARROLL,VETAG, ,10, ,SIGNAL,VIDEO,ALL,YES,"TSP,HEAVY RAIL PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7254805923, -122.394256698)"
3359,20491000,Actuated&Preempt,03RD ST,LANE,VETAG,YOSEMITE,10, ,SIGNAL,VIDEO,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7277384106, -122.393245993)"
3360,20239000,Actuated&Preempt,03RD ST,EVANS,VETAG, ,10, ,SIGNAL,VIDEO,ALL,YES,"TSP,TRANSIT PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.742708098, -122.387939557)"
3361,20238000,Actuated&Preempt,03RD ST,FAIRFAX,VETAG, ,10, ,SIGNAL,VIDEO,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1989, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7418940068, -122.388213551)"
3362,20230000,Actuated&Preempt,03RD ST,JERROLD,VETAG,NEWHALL,10, ,SIGNAL,VIDEO,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1985, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7387468736, -122.389323263)"
3363,20229000,Actuated&Preempt,03RD ST,INNES,VETAG,NEWHALL,10, ,SIGNAL,VIDEO,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7395383925, -122.389044174)"
3364,20213000,Actuated&Preempt,03RD ST,MCKINNON,VETAG, ,10, ,SIGNAL,VIDEO,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7363951374, -122.390158258)"
3365,20496000,Actuated&Preempt,03RD ST,QUESADA,VETAG, ,10, ,SIGNAL,VIDEO,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7332282043, -122.391257699)"
3366,20504000,Actuated&Preempt,03RD ST,LANE,VETAG,VAN DYKE,10,WILLIAMS,SIGNAL,VIDEO,ALL,YES,"TSP,TRANSIT PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1950, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7292833961, -122.392637742)"
3367,20498000,Actuated&Preempt,03RD ST,BAYVIEW,VETAG,REVERE,10, ,SIGNAL,VIDEO,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7324368513, -122.391534557)"
3368,20659000,Actuated&Preempt,03RD ST,OAKDALE,VETAG, ,10, ,SIGNAL,VIDEO,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7348023018, -122.390706979)"
3369,33269000,Actuated&Preempt,03RD ST,MENDELL,VETAG,PALOU,10, ,SIGNAL,VIDEO,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1948, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7340188152, -122.390981096)"
3370,20203000,Fix,EVANS,MENDELL, , ,10, ,SIGNAL, ,NONE, , ,NONE, , ,NONE,NONE,NONE,NONE, , ,1980, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7409024613, -122.384718746)"
3371,33105000,Fix,CARGO,MENDELL, , ,10, ,SIGNAL,WIRELESS(BIKE ONLY),NONE, , ,NONE, , , , , , , , ,1980, , ,, ,,67,06/21/2017 12:00:00 AM +0000,"(37.7438882806, -122.383131426)"
3372,30731000,Actuated,01ST ST,BATTERY, ,BUSH,"3,6",MARKET,SIGNAL,QUEUE LOOPS,ALL, , ,MOD AFTER NEW DONE, ,1999,DONE,DONE,NONE,NONE,SALES TAX, ,1951, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.791021596, -122.399161813)"
3373,30734000,Fix,02ND ST,MARKET,OPTICOM, ,"3,6", ,SIGNAL, ,ALL, ,FIRE PREEMPT,NONE, , ,NONE,NONE,NONE,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7892692686, -122.401388706)"
3374,24674000,Fix,CALIFORNIA,FRONT, , ,3, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7933640473, -122.398794861)"
3375,24675000,Fix,BATTERY,CALIFORNIA,OPTICOM, ,3, ,SIGNAL, ,ALL, ,FIRE PREEMPT,NONE, , , , , , , , ,1953, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7932140494, -122.399971951)"
3376,24673000,Fix,FRONT,PINE, , ,3, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.792413168, -122.398601049)"
3377,24671000,Preempt,BATTERY,PINE, , ,3, ,SIGNAL, ,ALL, ,FIRE PREEMPT,MOD AFTER MOD PENDING, ,1999,NONE,PENDING,NONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7922628947, -122.399776568)"
3378,24691000,Fix,FRONT,SACRAMENTO, , ,3, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1980, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7942893628, -122.398983469)"
3379,24692000,Preempt,BATTERY,SACRAMENTO,OPTICOM, ,3, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NONE, , , , , , , , ,1968, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7941391817, -122.400161993)"
3380,23908000,RLC,05TH ST,HARRISON,OPTICOM,US I-80 OFF RAMP,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,FEDS,YES,1968,80(a), ,20,X,80,,06/21/2017 12:00:00 AM +0000,"(37.7790370792, -122.401856486)"
3381,23889000,Fix,05TH ST,BRYANT,OPTICOM,US I-80 ON RAMP,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1998,NONE,NONE,DONE,NONE,FEDS, ,1955,80(a), ,20,X,80,,06/21/2017 12:00:00 AM +0000,"(37.7778039569, -122.400310972)"
3382,23834000,Fix,04TH ST,BRYANT,OPTICOM,US I-80 OFF RAMP,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,1/03,1998,NONE,NONE,DONE,NONE,FEDS, ,1968,80(a), ,20,X,80,,06/21/2017 12:00:00 AM +0000,"(37.7795718573, -122.398073153)"
3383,23887000,Actuated&Preempt,05TH ST,BRANNAN,OPTICOM, ,6, ,SIGNAL,WIRELESS,ALL, ,FIRE PREEMPT,FULL DONE,1/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7765733292, -122.398768662)"
3384,23906000,Fix,04TH ST,HARRISON, ,US I-80 ON RAMP,6, ,SIGNAL, ,ALL, , ,FULL DONE, ,1999,NONE,NONE,DONE,NONE,FEDS,PENDING,1955,80(a), ,20,X,80,,06/21/2017 12:00:00 AM +0000,"(37.7807964288, -122.399629445)"
3385,24596000,Fix,HOWARD,NEW MONTGOMERY, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.786214439, -122.398990381)"
3386,24595000,Preempt,HAWTHORNE,HOWARD, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7859041946, -122.399382747)"
3387,24514000,Fix,FOLSOM,HAWTHORNE, , ,6, ,SIGNAL, ,ALL, , ,FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1972, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7846715323, -122.397824826)"
3388,24583000,Fix,03RD ST,FOLSOM,OPTICOM, ,6, ,SIGNAL, ,ALL, ,"TSP,FIRE PREMPT",FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7837898799, -122.398943544)"
3446,24686000,Fix,PINE,SANSOME, , ,3, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7921133498, -122.400946296)"
